2024-03-28 17:25:11,732 INFO    StreamThr :76633 [internal.py:wandb_internal():86] W&B internal server running at pid: 76633, started at: 2024-03-28 17:25:11.732085
2024-03-28 17:25:18,893 INFO    SenderThread:76633 [sender.py:transition_state():617] send defer: 2
2024-03-28 17:25:18,893 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:18,893 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-28 17:25:18,893 INFO    HandlerThread:76633 [system_monitor.py:finish():203] Stopping system monitor
2024-03-28 17:25:18,893 DEBUG   SystemMonitor:76633 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-28 17:25:18,893 DEBUG   SystemMonitor:76633 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-28 17:25:18,893 INFO    HandlerThread:76633 [interfaces.py:finish():202] Joined cpu monitor
2024-03-28 17:25:18,893 DEBUG   SystemMonitor:76633 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-28 17:25:18,894 INFO    HandlerThread:76633 [interfaces.py:finish():202] Joined disk monitor
2024-03-28 17:25:18,894 INFO    HandlerThread:76633 [interfaces.py:finish():202] Joined gpuapple monitor
2024-03-28 17:25:18,894 INFO    HandlerThread:76633 [interfaces.py:finish():202] Joined memory monitor
2024-03-28 17:25:18,894 INFO    HandlerThread:76633 [interfaces.py:finish():202] Joined network monitor
2024-03-28 17:25:18,895 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:18,895 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 2
2024-03-28 17:25:18,895 INFO    SenderThread:76633 [sender.py:transition_state():617] send defer: 3
2024-03-28 17:25:18,895 DEBUG   SenderThread:76633 [sender.py:send():382] send: telemetry
2024-03-28 17:25:18,895 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:18,895 DEBUG   SenderThread:76633 [sender.py:send():382] send: stats
2024-03-28 17:25:18,895 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-28 17:25:18,895 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:18,895 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 3
2024-03-28 17:25:18,895 INFO    SenderThread:76633 [sender.py:transition_state():617] send defer: 4
2024-03-28 17:25:18,895 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:18,895 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-28 17:25:18,895 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:18,895 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 4
2024-03-28 17:25:18,895 INFO    SenderThread:76633 [sender.py:transition_state():617] send defer: 5
2024-03-28 17:25:18,895 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:18,896 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-28 17:25:18,896 DEBUG   SenderThread:76633 [sender.py:send():382] send: summary
2024-03-28 17:25:18,896 INFO    SenderThread:76633 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-28 17:25:18,896 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:18,896 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 5
2024-03-28 17:25:18,896 INFO    SenderThread:76633 [sender.py:transition_state():617] send defer: 6
2024-03-28 17:25:18,896 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:18,896 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-28 17:25:18,896 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:18,896 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 6
2024-03-28 17:25:18,900 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 17:25:19,002 INFO    SenderThread:76633 [sender.py:transition_state():617] send defer: 7
2024-03-28 17:25:19,002 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:19,002 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-28 17:25:19,002 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:19,002 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 7
2024-03-28 17:25:19,170 INFO    Thread-12 :76633 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/config.yaml
2024-03-28 17:25:19,170 INFO    Thread-12 :76633 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/wandb-summary.json
2024-03-28 17:25:19,170 INFO    Thread-12 :76633 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/output.log
2024-03-28 17:25:19,895 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 17:25:20,897 INFO    SenderThread:76633 [sender.py:transition_state():617] send defer: 8
2024-03-28 17:25:20,897 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: poll_exit
2024-03-28 17:25:20,897 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:20,897 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-28 17:25:20,898 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:20,898 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 8
2024-03-28 17:25:20,898 INFO    SenderThread:76633 [job_builder.py:build():296] Attempting to build job artifact
2024-03-28 17:25:20,899 INFO    SenderThread:76633 [job_builder.py:_get_source_type():426] is repo sourced job
2024-03-28 17:25:20,919 INFO    SenderThread:76633 [job_builder.py:build():402] adding wandb-job metadata file
2024-03-28 17:25:20,922 INFO    SenderThread:76633 [sender.py:transition_state():617] send defer: 9
2024-03-28 17:25:20,922 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:20,923 DEBUG   SenderThread:76633 [sender.py:send():382] send: artifact
2024-03-28 17:25:20,923 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-28 17:25:21,181 INFO    Thread-12 :76633 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/output.log
2024-03-28 17:25:21,517 INFO    SenderThread:76633 [sender.py:send_artifact():1494] sent artifact job-https___github.com_emmagg6_propagation.git_CLtargetprop_main.py - {'id': 'QXJ0aWZhY3Q6Nzc0OTg4MzUz', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MzY4Njc4Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzc0OTg4MzUz', 'versionIndex': 0}}}
2024-03-28 17:25:21,517 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:21,517 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 9
2024-03-28 17:25:21,517 INFO    SenderThread:76633 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-28 17:25:21,902 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 17:25:22,183 INFO    SenderThread:76633 [dir_watcher.py:finish():388] scan: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files
2024-03-28 17:25:22,184 INFO    SenderThread:76633 [dir_watcher.py:finish():402] scan save: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/requirements.txt requirements.txt
2024-03-28 17:25:22,184 INFO    SenderThread:76633 [dir_watcher.py:finish():402] scan save: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/output.log output.log
2024-03-28 17:25:22,185 INFO    SenderThread:76633 [dir_watcher.py:finish():402] scan save: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/config.yaml config.yaml
2024-03-28 17:25:22,187 INFO    SenderThread:76633 [dir_watcher.py:finish():402] scan save: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/wandb-summary.json wandb-summary.json
2024-03-28 17:25:22,189 INFO    SenderThread:76633 [dir_watcher.py:finish():402] scan save: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/conda-environment.yaml conda-environment.yaml
2024-03-28 17:25:22,191 INFO    SenderThread:76633 [dir_watcher.py:finish():402] scan save: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/wandb-metadata.json wandb-metadata.json
2024-03-28 17:25:22,191 INFO    SenderThread:76633 [sender.py:transition_state():617] send defer: 10
2024-03-28 17:25:22,192 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: poll_exit
2024-03-28 17:25:22,192 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:22,193 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-28 17:25:22,194 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:22,194 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 10
2024-03-28 17:25:22,194 INFO    SenderThread:76633 [file_pusher.py:finish():172] shutting down file pusher
2024-03-28 17:25:22,489 INFO    wandb-upload_1:76633 [upload_job.py:push():131] Uploaded file /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/output.log
2024-03-28 17:25:22,556 INFO    wandb-upload_0:76633 [upload_job.py:push():131] Uploaded file /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/requirements.txt
2024-03-28 17:25:22,676 INFO    wandb-upload_3:76633 [upload_job.py:push():131] Uploaded file /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/wandb-summary.json
2024-03-28 17:25:22,684 INFO    wandb-upload_4:76633 [upload_job.py:push():131] Uploaded file /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/conda-environment.yaml
2024-03-28 17:25:22,710 INFO    wandb-upload_2:76633 [upload_job.py:push():131] Uploaded file /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/files/config.yaml
2024-03-28 17:25:22,908 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 17:25:22,908 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: poll_exit
2024-03-28 17:25:22,915 INFO    Thread-11 :76633 [sender.py:transition_state():617] send defer: 11
2024-03-28 17:25:22,915 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:22,915 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-28 17:25:22,915 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:22,915 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 11
2024-03-28 17:25:22,915 INFO    SenderThread:76633 [file_pusher.py:join():178] waiting for file pusher
2024-03-28 17:25:22,915 INFO    SenderThread:76633 [sender.py:transition_state():617] send defer: 12
2024-03-28 17:25:22,916 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:22,916 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-28 17:25:22,916 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:22,916 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 12
2024-03-28 17:25:22,916 INFO    SenderThread:76633 [file_stream.py:finish():595] file stream finish called
2024-03-28 17:25:23,013 INFO    SenderThread:76633 [file_stream.py:finish():599] file stream finish is done
2024-03-28 17:25:23,013 INFO    SenderThread:76633 [sender.py:transition_state():617] send defer: 13
2024-03-28 17:25:23,013 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:23,014 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-28 17:25:23,014 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:23,014 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 13
2024-03-28 17:25:23,014 INFO    SenderThread:76633 [sender.py:transition_state():617] send defer: 14
2024-03-28 17:25:23,014 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: defer
2024-03-28 17:25:23,014 DEBUG   SenderThread:76633 [sender.py:send():382] send: final
2024-03-28 17:25:23,014 INFO    HandlerThread:76633 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-28 17:25:23,014 DEBUG   SenderThread:76633 [sender.py:send():382] send: footer
2024-03-28 17:25:23,014 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: defer
2024-03-28 17:25:23,014 INFO    SenderThread:76633 [sender.py:send_request_defer():613] handle sender defer: 14
2024-03-28 17:25:23,015 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 17:25:23,015 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: poll_exit
2024-03-28 17:25:23,015 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 17:25:23,016 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: server_info
2024-03-28 17:25:23,016 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: get_summary
2024-03-28 17:25:23,016 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-28 17:25:23,016 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: poll_exit
2024-03-28 17:25:23,016 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 17:25:23,016 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: server_info
2024-03-28 17:25:23,018 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: job_info
2024-03-28 17:25:23,100 DEBUG   SenderThread:76633 [sender.py:send_request():409] send_request: job_info
2024-03-28 17:25:23,100 INFO    MainThread:76633 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-03-28 17:25:23,100 INFO    MainThread:76633 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-03-28 17:25:23,100 INFO    MainThread:76633 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-03-28 17:25:23,100 DEBUG   HandlerThread:76633 [handler.py:handle_request():146] handle_request: shutdown
2024-03-28 17:25:23,100 INFO    HandlerThread:76633 [handler.py:finish():869] shutting down handler
2024-03-28 17:25:24,023 INFO    WriterThread:76633 [datastore.py:close():296] close: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240328_172511-p2ouenpr/run-p2ouenpr.wandb
2024-03-28 17:25:24,105 INFO    SenderThread:76633 [sender.py:finish():1572] shutting down sender
2024-03-28 17:25:24,105 INFO    SenderThread:76633 [file_pusher.py:finish():172] shutting down file pusher
2024-03-28 17:25:24,105 INFO    SenderThread:76633 [file_pusher.py:join():178] waiting for file pusher
