2024-03-27 20:35:53,214 INFO    StreamThr :56448 [internal.py:wandb_internal():86] W&B internal server running at pid: 56448, started at: 2024-03-27 20:35:53.213442
2024-03-27 20:35:54,732 INFO    Thread-12 :56448 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/conda-environment.yaml
2024-03-27 20:35:54,732 INFO    Thread-12 :56448 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/wandb-metadata.json
2024-03-27 20:35:54,732 INFO    Thread-12 :56448 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/requirements.txt
2024-03-27 20:35:54,986 DEBUG   SenderThread:56448 [sender.py:send():382] send: telemetry
2024-03-27 20:35:55,234 INFO    wandb-upload_0:56448 [upload_job.py:push():131] Uploaded file /var/folders/n8/ldy_g4ps26b_8kzptnbt6bww0000gn/T/tmpq2g3v0eiwandb/eymfmadk-wandb-metadata.json
2024-03-27 20:35:57,771 DEBUG   SenderThread:56448 [sender.py:send():382] send: exit
2024-03-27 20:35:57,771 INFO    SenderThread:56448 [sender.py:send_exit():589] handling exit code: 1
2024-03-27 20:35:57,771 INFO    SenderThread:56448 [sender.py:send_exit():591] handling runtime: 3
2024-03-27 20:35:57,772 INFO    SenderThread:56448 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-27 20:35:57,772 INFO    SenderThread:56448 [sender.py:send_exit():597] send defer
2024-03-27 20:35:57,772 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:35:57,772 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-27 20:35:57,772 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:35:57,772 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 0
2024-03-27 20:35:57,772 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 1
2024-03-27 20:35:57,772 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:35:57,772 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-27 20:35:57,773 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:35:57,773 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 1
2024-03-27 20:35:57,773 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 2
2024-03-27 20:35:57,773 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:35:57,773 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-27 20:35:57,773 INFO    HandlerThread:56448 [system_monitor.py:finish():203] Stopping system monitor
2024-03-27 20:35:57,773 DEBUG   SystemMonitor:56448 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-27 20:35:57,773 INFO    HandlerThread:56448 [interfaces.py:finish():202] Joined cpu monitor
2024-03-27 20:35:57,773 DEBUG   SystemMonitor:56448 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-27 20:35:57,773 INFO    HandlerThread:56448 [interfaces.py:finish():202] Joined disk monitor
2024-03-27 20:35:57,773 DEBUG   SystemMonitor:56448 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-27 20:35:57,773 INFO    HandlerThread:56448 [interfaces.py:finish():202] Joined gpuapple monitor
2024-03-27 20:35:57,774 INFO    HandlerThread:56448 [interfaces.py:finish():202] Joined memory monitor
2024-03-27 20:35:57,774 INFO    HandlerThread:56448 [interfaces.py:finish():202] Joined network monitor
2024-03-27 20:35:57,774 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:35:57,774 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 2
2024-03-27 20:35:57,774 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 3
2024-03-27 20:35:57,774 DEBUG   SenderThread:56448 [sender.py:send():382] send: telemetry
2024-03-27 20:35:57,774 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:35:57,774 DEBUG   SenderThread:56448 [sender.py:send():382] send: stats
2024-03-27 20:35:57,774 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-27 20:35:57,774 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:35:57,774 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 3
2024-03-27 20:35:57,774 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 4
2024-03-27 20:35:57,774 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:35:57,774 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-27 20:35:57,774 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:35:57,774 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 4
2024-03-27 20:35:57,774 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 5
2024-03-27 20:35:57,774 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:35:57,774 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-27 20:35:57,775 DEBUG   SenderThread:56448 [sender.py:send():382] send: summary
2024-03-27 20:35:57,775 INFO    SenderThread:56448 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-27 20:35:57,775 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:35:57,775 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 5
2024-03-27 20:35:57,775 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 6
2024-03-27 20:35:57,775 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:35:57,775 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-27 20:35:57,775 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:35:57,775 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 6
2024-03-27 20:35:57,777 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 20:35:57,894 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 7
2024-03-27 20:35:57,894 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:35:57,894 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-27 20:35:57,894 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:35:57,894 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 7
2024-03-27 20:35:58,749 INFO    Thread-12 :56448 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/config.yaml
2024-03-27 20:35:58,750 INFO    Thread-12 :56448 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/output.log
2024-03-27 20:35:58,750 INFO    Thread-12 :56448 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/wandb-summary.json
2024-03-27 20:35:58,777 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-27 20:35:59,779 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 8
2024-03-27 20:35:59,779 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: poll_exit
2024-03-27 20:35:59,779 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:35:59,779 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-27 20:35:59,779 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:35:59,779 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 8
2024-03-27 20:35:59,779 INFO    SenderThread:56448 [job_builder.py:build():296] Attempting to build job artifact
2024-03-27 20:35:59,780 INFO    SenderThread:56448 [job_builder.py:_get_source_type():426] is repo sourced job
2024-03-27 20:35:59,795 INFO    SenderThread:56448 [job_builder.py:build():402] adding wandb-job metadata file
2024-03-27 20:35:59,796 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 9
2024-03-27 20:35:59,797 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:35:59,797 DEBUG   SenderThread:56448 [sender.py:send():382] send: artifact
2024-03-27 20:35:59,797 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-27 20:36:00,351 INFO    SenderThread:56448 [sender.py:send_artifact():1494] sent artifact job-https___github.com_emmagg6_propagation.git_CLtargetprop_main.py - {'id': 'QXJ0aWZhY3Q6NzczNjk2ODgz', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MTIxMDM3NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzczNjk2ODgz', 'versionIndex': 9}}}
2024-03-27 20:36:00,352 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:36:00,352 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 9
2024-03-27 20:36:00,352 INFO    SenderThread:56448 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-27 20:36:00,759 INFO    SenderThread:56448 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/output.log
2024-03-27 20:36:00,759 INFO    SenderThread:56448 [dir_watcher.py:finish():388] scan: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files
2024-03-27 20:36:00,760 INFO    SenderThread:56448 [dir_watcher.py:finish():402] scan save: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/requirements.txt requirements.txt
2024-03-27 20:36:00,760 INFO    SenderThread:56448 [dir_watcher.py:finish():402] scan save: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/output.log output.log
2024-03-27 20:36:00,764 INFO    SenderThread:56448 [dir_watcher.py:finish():402] scan save: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/config.yaml config.yaml
2024-03-27 20:36:00,767 INFO    SenderThread:56448 [dir_watcher.py:finish():402] scan save: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/wandb-summary.json wandb-summary.json
2024-03-27 20:36:00,772 INFO    SenderThread:56448 [dir_watcher.py:finish():402] scan save: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/conda-environment.yaml conda-environment.yaml
2024-03-27 20:36:00,775 INFO    SenderThread:56448 [dir_watcher.py:finish():402] scan save: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/wandb-metadata.json wandb-metadata.json
2024-03-27 20:36:00,775 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 10
2024-03-27 20:36:00,777 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:36:00,777 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-27 20:36:00,778 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:36:00,778 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 10
2024-03-27 20:36:00,778 INFO    SenderThread:56448 [file_pusher.py:finish():172] shutting down file pusher
2024-03-27 20:36:00,780 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-27 20:36:00,780 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: poll_exit
2024-03-27 20:36:01,044 INFO    wandb-upload_0:56448 [upload_job.py:push():131] Uploaded file /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/requirements.txt
2024-03-27 20:36:01,186 INFO    wandb-upload_1:56448 [upload_job.py:push():131] Uploaded file /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/output.log
2024-03-27 20:36:01,310 INFO    wandb-upload_2:56448 [upload_job.py:push():131] Uploaded file /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/config.yaml
2024-03-27 20:36:01,310 INFO    wandb-upload_3:56448 [upload_job.py:push():131] Uploaded file /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/wandb-summary.json
2024-03-27 20:36:01,323 INFO    wandb-upload_4:56448 [upload_job.py:push():131] Uploaded file /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/files/conda-environment.yaml
2024-03-27 20:36:01,527 INFO    Thread-11 :56448 [sender.py:transition_state():617] send defer: 11
2024-03-27 20:36:01,527 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:36:01,527 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-27 20:36:01,527 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:36:01,527 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 11
2024-03-27 20:36:01,527 INFO    SenderThread:56448 [file_pusher.py:join():178] waiting for file pusher
2024-03-27 20:36:01,528 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 12
2024-03-27 20:36:01,528 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:36:01,528 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-27 20:36:01,528 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:36:01,528 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 12
2024-03-27 20:36:01,528 INFO    SenderThread:56448 [file_stream.py:finish():595] file stream finish called
2024-03-27 20:36:01,632 INFO    SenderThread:56448 [file_stream.py:finish():599] file stream finish is done
2024-03-27 20:36:01,632 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 13
2024-03-27 20:36:01,632 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:36:01,632 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-27 20:36:01,633 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:36:01,633 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 13
2024-03-27 20:36:01,633 INFO    SenderThread:56448 [sender.py:transition_state():617] send defer: 14
2024-03-27 20:36:01,633 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: defer
2024-03-27 20:36:01,633 DEBUG   SenderThread:56448 [sender.py:send():382] send: final
2024-03-27 20:36:01,633 INFO    HandlerThread:56448 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-27 20:36:01,633 DEBUG   SenderThread:56448 [sender.py:send():382] send: footer
2024-03-27 20:36:01,633 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: defer
2024-03-27 20:36:01,633 INFO    SenderThread:56448 [sender.py:send_request_defer():613] handle sender defer: 14
2024-03-27 20:36:01,633 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-27 20:36:01,634 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-27 20:36:01,634 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: server_info
2024-03-27 20:36:01,634 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: get_summary
2024-03-27 20:36:01,634 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: poll_exit
2024-03-27 20:36:01,634 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-27 20:36:01,635 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: poll_exit
2024-03-27 20:36:01,635 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 20:36:01,635 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: server_info
2024-03-27 20:36:01,636 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: job_info
2024-03-27 20:36:01,740 DEBUG   SenderThread:56448 [sender.py:send_request():409] send_request: job_info
2024-03-27 20:36:01,741 INFO    MainThread:56448 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-03-27 20:36:01,741 INFO    MainThread:56448 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-03-27 20:36:01,741 INFO    MainThread:56448 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-03-27 20:36:01,742 DEBUG   HandlerThread:56448 [handler.py:handle_request():146] handle_request: shutdown
2024-03-27 20:36:01,742 INFO    HandlerThread:56448 [handler.py:finish():869] shutting down handler
2024-03-27 20:36:02,641 INFO    WriterThread:56448 [datastore.py:close():296] close: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_203553-l4b32zh0/run-l4b32zh0.wandb
2024-03-27 20:36:02,743 INFO    SenderThread:56448 [sender.py:finish():1572] shutting down sender
2024-03-27 20:36:02,743 INFO    SenderThread:56448 [file_pusher.py:finish():172] shutting down file pusher
2024-03-27 20:36:02,743 INFO    SenderThread:56448 [file_pusher.py:join():178] waiting for file pusher
